country,track_name,artist_names,date,total_weeks,total_streams,avg_streams_per_week
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",21,281,4213604,1404534.67
BR,Vampiro,"Matuê, WIU, Teto",22,281,3927801,1309267.0
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,28,280,6214820,1553705.0
BR,I Wanna Be Yours,Arctic Monkeys,12,280,4218306,1406102.0
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",14,278,3935257,1311752.33
BR,I Wanna Be Yours,Arctic Monkeys,05,277,4271304,1423768.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",12,277,6166419,2055473.0
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,21,276,6241509,1560377.25
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",07,275,3954406,1318135.33
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",05,274,5867839,1955946.33
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",25,273,4489413,1496471.0
BR,As It Was,Harry Styles,28,272,3775446,1258482.0
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,14,272,6197724,1549431.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,12,271,3515450,1757725.0
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",18,270,4597130,1532376.67
BR,As It Was,Harry Styles,21,269,3946813,1315604.33
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,05,269,3354426,1677213.0
BR,Leão,Marília Mendonça,28,268,11167392,2791848.0
BR,Vampiro,"Matuê, WIU, Teto",21,267,3756153,1252051.0
BR,As It Was,Harry Styles,14,266,3950079,1316693.0
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",04,265,4316062,1438687.33
BR,Leão,Marília Mendonça,21,264,10932727,2733181.75
BR,Vampiro,"Matuê, WIU, Teto",14,264,3815319,1271773.0
BR,As It Was,Harry Styles,07,263,4042386,1347462.0
BR,Vampiro,"Matuê, WIU, Teto",07,261,3871813,1290604.33
BR,Leão,Marília Mendonça,14,260,10887207,2721801.75
BR,Leão,Marília Mendonça,07,256,11256093,2814023.25
BR,I Wanna Be Yours,Arctic Monkeys,25,255,4700003,1566667.67
BR,DONA DE MIM,Ana Castela,21,253,5999880,1499970.0
BR,I Wanna Be Yours,Arctic Monkeys,18,252,4656686,1552228.67
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",25,252,6020430,2006810.0
BR,Sweater Weather,The Neighbourhood,12,251,4177699,1392566.33
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,12,250,5160434,1720144.67
BR,I Wanna Be Yours,Arctic Monkeys,11,249,4517784,1505928.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",18,249,5813549,1937849.67
BR,Sweater Weather,The Neighbourhood,05,248,4359685,1453228.33
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,05,247,5305910,1768636.67
BR,I Wanna Be Yours,Arctic Monkeys,04,246,4210757,1403585.67
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",11,246,5664899,1888299.67
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,28,245,2889744,1444872.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",04,243,5367871,1789290.33
BR,Leão,Marília Mendonça,12,241,5938853,1979617.67
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,14,241,2891015,1445507.5
BR,De Trás Pra Frente - Ao Vivo,Henrique & Juliano,25,240,5743893,1914631.0
BR,Erro Gostoso - Ao Vivo,Simone Mendes,28,240,13783076,3445769.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,07,239,2744261,1372130.5
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,08,238,4267404,2133702.0
BR,Leão,Marília Mendonça,05,238,5980518,1993506.0
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,01,236,4713879,2356939.5
BR,Sweater Weather,The Neighbourhood,07,232,3975930,1325310.0
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,26,230,3750629,1875314.5
BR,Poesia Acústica #6 Era uma Vez,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak",22,229,1234588,1234588.0
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,19,228,3665022,1832511.0
BR,DONA DE MIM,Ana Castela,05,228,4101532,1367177.33
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,29,228,2907483,1453741.5
BR,Poesia Acústica #6 Era uma Vez,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak",15,228,1246225,1246225.0
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,31,227,3529626,1764813.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,11,227,2701179,1350589.5
BR,Poesia Acústica #6 Era uma Vez,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak",08,227,1166928,1166928.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,22,226,3178467,1589233.5
BR,Poesia Acústica #6 Era uma Vez,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak",01,226,1162076,1162076.0
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,24,225,3576024,1788012.0
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,25,225,5134984,1711661.33
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,04,225,2754921,1377460.5
BR,Poesia Acústica #6 Era uma Vez,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak",25,225,1212479,1212479.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,15,224,2707554,1353777.0
BR,Poesia Acústica #6 Era uma Vez,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak",18,224,1224972,1224972.0
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,17,223,3316593,1658296.5
BR,Poesia Acústica #6 Era uma Vez,"Pineapple StormTv, MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Salve Malak",11,223,1150953,1150953.0
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,18,222,4943863,1647954.33
BR,I Wanna Be Yours,Arctic Monkeys,29,222,4225695,1408565.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,08,222,2751699,1375849.5
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,10,221,3436568,1718284.0
BR,Poesia Acústica #6 Era uma Vez,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",11,221,1094588,1094588.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,01,220,3087800,1543900.0
BR,Poesia Acústica #6 Era uma Vez,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",31,220,1039048,1039048.0
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,03,219,3679549,1839774.5
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,11,219,4463270,1487756.67
BR,I Wanna Be Yours,Arctic Monkeys,22,219,4170492,1390164.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",29,219,5700334,1900111.33
BR,Poesia Acústica #6 Era uma Vez,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",24,219,1105951,1105951.0
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,30,218,3808212,1904106.0
BR,Poesia Acústica #6 Era uma Vez,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",17,218,1082937,1082937.0
BR,Poesia Acústica #6 Era uma Vez,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",10,217,1097664,1097664.0
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,23,216,4193661,2096830.5
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,04,216,4774323,1591441.0
BR,I Wanna Be Yours,Arctic Monkeys,15,216,4000642,1333547.33
BR,Leão,Marília Mendonça,25,216,6353026,2117675.33
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",22,216,5742205,1914068.33
BR,Poesia Acústica #6 Era uma Vez,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",03,216,1076273,1076273.0
BR,Vampiro,"Matuê, WIU, Teto",04,216,2286713,1143356.5
BR,As It Was,Harry Styles,01,215,2671769,1335884.5
BR,Poesia Acústica #6 Era uma Vez,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",27,215,1179740,1179740.0
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,16,214,3850413,1925206.5
BR,Poesia Acústica #6 Era uma Vez,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",20,214,1085466,1085466.0
BR,Vampiro,"Matuê, WIU, Teto",08,214,2426755,1213377.5
BR,Leão,Marília Mendonça,18,213,6370430,2123476.67
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",15,213,5763813,1921271.0
BR,Poesia Acústica #6 Era uma Vez,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",13,213,1052847,1052847.0
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,09,212,3616901,1808450.5
BR,Poesia Acústica #6 Era uma Vez,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",06,212,1035874,1035874.0
BR,Vampiro,"Matuê, WIU, Teto",01,212,2309499,1154749.5
BR,Poesia Acústica #6 Era uma Vez,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",29,211,1021953,1021953.0
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,02,210,3438484,1719242.0
BR,Leão,Marília Mendonça,11,210,7061377,2353792.33
BR,Poesia Acústica #6 Era uma Vez,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",22,210,1039357,1039357.0
BR,As It Was,Harry Styles,11,209,2802417,1401208.5
BR,Poesia Acústica #6 Era uma Vez,"MC Cabelinho, Bob do Contra, Azzy, Filipe Ret, Dudu, Xamã, Orochi, Maquiny, Pineapple StormTv",15,209,1058835,1058835.0
BR,Leão,Marília Mendonça,04,207,7895191,2631730.33
BR,Vampiro,"Matuê, WIU, Teto",26,207,2449515,1224757.5
BR,Believer,Imagine Dragons,26,205,1347924,1347924.0
BR,Vampiro,"Matuê, WIU, Teto",19,205,2484272,1242136.0
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,27,204,4068778,2034389.0
BR,Believer,Imagine Dragons,19,204,1458756,1458756.0
BR,Believer,Imagine Dragons,30,203,1090536,1090536.0
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,20,202,3700662,1850331.0
BR,DONA DE MIM,Ana Castela,04,201,4749698,1583232.67
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,13,200,4390645,2195322.5
BR,Aquela Pessoa - Ao Vivo,Henrique & Juliano,06,198,4025373,2012686.5
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,22,198,4632505,1544168.33
BR,As It Was,Harry Styles,30,197,3078047,1539023.5
BR,As It Was,Harry Styles,23,195,3062194,1531097.0
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,15,195,4502135,1500711.67
BR,Vampiro,"Matuê, WIU, Teto",23,195,2681333,1340666.5
BR,As It Was,Harry Styles,16,193,3128384,1564192.0
BR,Vampiro,"Matuê, WIU, Teto",16,193,2617925,1308962.5
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",29,192,2691550,1345775.0
BR,As It Was,Harry Styles,09,191,2870570,1435285.0
BR,Vampiro,"Matuê, WIU, Teto",09,191,2472756,1236378.0
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",22,190,2721278,1360639.0
BR,As It Was,Harry Styles,02,189,2590226,1295113.0
BR,Vampiro,"Matuê, WIU, Teto",02,189,2447576,1223788.0
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",15,188,2885480,1442740.0
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",08,186,3093449,1546724.5
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",01,184,2971718,1485859.0
BR,As It Was,Harry Styles,27,183,3080137,1540068.5
BR,Leão,Marília Mendonça,29,183,8536030,2845343.33
BR,Vampiro,"Matuê, WIU, Teto",15,183,2753343,1376671.5
BR,Vampiro,"Matuê, WIU, Teto",27,182,2617334,1308667.0
BR,As It Was,Harry Styles,20,181,3003669,1501834.5
BR,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"Grupo Menos É Mais, Di Propósito, Vou Zuar",30,181,1104476,1104476.0
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",26,180,2441278,1220639.0
BR,Leão,Marília Mendonça,22,180,8556306,2852102.0
BR,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"Grupo Menos É Mais, Di Propósito, Vou Zuar",23,180,1196040,1196040.0
BR,Vampiro,"Matuê, WIU, Teto",20,180,2694855,1347427.5
BR,As It Was,Harry Styles,13,179,3026030,1513015.0
BR,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"Grupo Menos É Mais, Di Propósito, Vou Zuar",16,179,1348727,1348727.0
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",19,178,2411504,1205752.0
BR,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"Grupo Menos É Mais, Di Propósito, Vou Zuar",09,178,1178816,1178816.0
BR,Vampiro,"Matuê, WIU, Teto",13,178,2750738,1375369.0
BR,As It Was,Harry Styles,06,177,3118091,1559045.5
BR,DONA DE MIM,Ana Castela,29,177,5985873,1995291.0
BR,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"Grupo Menos É Mais, Di Propósito, Vou Zuar",02,177,1261710,1261710.0
BR,Vampiro,"Matuê, WIU, Teto",06,176,2706198,1353099.0
BR,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"Grupo Menos É Mais, Di Propósito, Vou Zuar",19,175,1209149,1209149.0
BR,I Wanna Be Yours,Arctic Monkeys,08,174,2873472,1436736.0
BR,I Wanna Be Yours,Arctic Monkeys,01,172,2904093,1452046.5
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",08,172,4155574,2077787.0
BR,De Trás Pra Frente - Ao Vivo,Henrique & Juliano,29,170,4721520,2360760.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",01,170,4079101,2039550.5
BR,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"Grupo Menos É Mais, Di Propósito, Vou Zuar",31,168,1163203,1163203.0
BR,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"Grupo Menos É Mais, Di Propósito, Vou Zuar",24,167,1251955,1251955.0
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",23,166,2650977,1325488.5
BR,I Wanna Be Yours,Arctic Monkeys,26,166,2764991,1382495.5
BR,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"Grupo Menos É Mais, Di Propósito, Vou Zuar",10,165,1141815,1141815.0
BR,De Trás Pra Frente - Ao Vivo,Henrique & Juliano,08,164,4463457,2231728.5
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",16,164,2661298,1330649.0
BR,I Wanna Be Yours,Arctic Monkeys,19,164,2779100,1389550.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",26,164,4649122,2324561.0
BR,I Wanna Be Yours,Arctic Monkeys,31,163,2709681,1354840.5
BR,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"Grupo Menos É Mais, Di Propósito, Vou Zuar",27,163,1138308,1138308.0
BR,De Trás Pra Frente - Ao Vivo,Henrique & Juliano,01,162,4349044,2174522.0
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",09,162,2690807,1345403.5
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",19,162,4784931,2392465.5
BR,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"Grupo Menos É Mais, Di Propósito, Vou Zuar",20,162,1068582,1068582.0
BR,I Wanna Be Yours,Arctic Monkeys,24,161,2717832,1358916.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",31,161,4039422,2019711.0
BR,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"Grupo Menos É Mais, Di Propósito, Vou Zuar",13,161,1048077,1048077.0
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",02,160,2692609,1346304.5
BR,Pot-Pourri: Melhor Eu Ir / Ligando Os Fatos / Sonho de Amor / Deixa Eu Te Querer - Ao Vivo,"Grupo Menos É Mais, Di Propósito, Vou Zuar",06,160,1022242,1022242.0
BR,I Wanna Be Yours,Arctic Monkeys,17,159,2652461,1326230.5
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",24,159,3969381,1984690.5
BR,I Wanna Be Yours,Arctic Monkeys,10,157,2688110,1344055.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",17,157,4015633,2007816.5
BR,I Wanna Be Yours,Arctic Monkeys,03,155,2721566,1360783.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",10,155,4466187,2233093.5
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,08,154,3533035,1766517.5
BR,I Wanna Be Yours,Arctic Monkeys,30,154,3029419,1514709.5
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",03,153,4502473,2251236.5
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,01,152,3847791,1923895.5
BR,I Wanna Be Yours,Arctic Monkeys,23,152,2957990,1478995.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",30,152,4273678,2136839.0
BR,Sweater Weather,The Neighbourhood,26,151,2809592,1404796.0
BR,I Wanna Be Yours,Arctic Monkeys,16,150,2861937,1430968.5
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",23,150,3922112,1961056.0
BR,Sweater Weather,The Neighbourhood,19,149,2746264,1373132.0
BR,I Wanna Be Yours,Arctic Monkeys,09,148,2818467,1409233.5
BR,Leão,Marília Mendonça,08,148,3932506,1966253.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",16,148,3924801,1962400.5
BR,Deixe Me Ir - Acústico,1Kilo,09,147,996426,996426.0
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,26,146,3222944,1611472.0
BR,Deixe Me Ir - Acústico,1Kilo,19,146,985400,985400.0
BR,I Wanna Be Yours,Arctic Monkeys,02,146,2868454,1434227.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",09,146,3651538,1825769.0
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,31,144,3054268,1527134.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",02,144,3653364,1826682.0
BR,Deixe Me Ir - Acústico,1Kilo,31,142,1126262,1126262.0
BR,Deixe Me Ir - Acústico,1Kilo,24,141,1099311,1099311.0
BR,Deixe Me Ir - Acústico,1Kilo,13,140,977383,977383.0
BR,I Wanna Be Yours,Arctic Monkeys,27,140,2658095,1329047.5
BR,Leão,Marília Mendonça,26,140,5216138,2608069.0
BR,Deixe Me Ir - Acústico,1Kilo,06,139,1014748,1014748.0
BR,Sweater Weather,The Neighbourhood,30,139,2871306,1435653.0
BR,I Wanna Be Yours,Arctic Monkeys,20,138,2727458,1363729.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",27,138,3982960,1991480.0
BR,Leão,Marília Mendonça,31,137,4858940,2429470.0
BR,Sweater Weather,The Neighbourhood,23,137,2751040,1375520.0
BR,I Wanna Be Yours,Arctic Monkeys,13,136,2696746,1348373.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,31,136,1483111,1483111.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",20,136,4236214,2118107.0
BR,Leão,Marília Mendonça,24,135,5113866,2556933.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,24,135,1616372,1616372.0
BR,Sweater Weather,The Neighbourhood,16,135,2745284,1372642.0
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,30,134,3132861,1566430.5
BR,I Wanna Be Yours,Arctic Monkeys,06,134,2712462,1356231.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,17,134,1449442,1449442.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",13,134,4379476,2189738.0
BR,Leão,Marília Mendonça,17,133,5454344,2727172.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,10,133,1353095,1353095.0
BR,Sweater Weather,The Neighbourhood,09,133,2591647,1295823.5
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,23,132,3258732,1629366.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,03,132,1838138,1838138.0
BR,Licor 43,"KayBlack, AMUSIK, Wall Hein",06,132,4504780,2252390.0
BR,DONA DE MIM,Ana Castela,24,131,3413230,1706615.0
BR,Leão,Marília Mendonça,10,131,5534584,2767292.0
BR,Sweater Weather,The Neighbourhood,02,131,2338463,1169231.5
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,16,130,3073591,1536795.5
BR,DONA DE MIM,Ana Castela,17,129,3913298,1956649.0
BR,Leão,Marília Mendonça,03,129,5609310,2804655.0
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,09,128,2717008,1358504.0
BR,Imprevisto,"Yago Oproprio, Rô Rosa, Skeeter Beats",02,128,3012821,1506410.5
BR,Leão,Marília Mendonça,30,128,5489470,2744735.0
BR,DONA DE MIM,Ana Castela,10,127,4023694,2011847.0
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,02,126,2840162,1420081.0
BR,Leão,Marília Mendonça,23,126,5668504,2834252.0
BR,DONA DE MIM,Ana Castela,03,125,4049042,2024521.0
BR,DONA DE MIM,Ana Castela,30,124,2581608,1290804.0
BR,Eu Gosto Assim - Ao Vivo,"Gustavo Mioto, Mari Fernandez",27,124,4251055,2125527.5
BR,Leão,Marília Mendonça,16,124,5767896,2883948.0
BR,Como É Que A Gente Fica - Ao Vivo,Henrique & Juliano,13,123,2691628,1345814.0
BR,Erro Gostoso - Ao Vivo,Simone Mendes,31,123,6342808,3171404.0
BR,Erro Gostoso - Ao Vivo,Simone Mendes,24,121,7171584,3585792.0
BR,Erro Gostoso - Ao Vivo,Simone Mendes,17,119,7610742,3805371.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,27,118,1681162,1681162.0
BR,Erro Gostoso - Ao Vivo,Simone Mendes,10,117,7755534,3877767.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,20,117,1506134,1506134.0
BR,Traumatizei - Ao Vivo Em Brasília,Henrique & Juliano,17,117,6010397,3005198.5
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,13,116,1509706,1509706.0
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",10,115,1415130,1415130.0
BR,Erro Gostoso - Ao Vivo,Simone Mendes,03,115,7894734,3947367.0
BR,Liberdade Provisória - Live - Ibirapuera / 2019,Henrique & Juliano,06,115,1579671,1579671.0
BR,Dois Enganados,"Murilo Huff, Marília Mendonça",03,114,1218634,1218634.0
BR,Leão,Marília Mendonça,27,114,6128253,3064126.5
BR,Leão,Marília Mendonça,20,112,6202347,3101173.5
BR,DONA DE MIM,Ana Castela,20,108,4742816,2371408.0
BR,Leão,Marília Mendonça,06,108,6713008,3356504.0
DE,In the End,Linkin Park,21,1030,3140436,785109.0
DE,In the End,Linkin Park,14,1026,3006039,751509.75
DE,In the End,Linkin Park,07,1022,2906538,726634.5
DE,In the End,Linkin Park,12,815,2639940,879980.0
DE,In the End,Linkin Park,05,812,2197062,732354.0
