Country,artist_names,streams
IN,"Vishal-Shekhar, KK, Shilpa Rao, Anvita Dutt Guptan",117856757
IN,"Anirudh Ravichander, Vijay, Asal Kolaar",117765164
IN,"Sachin-Jigar, Atif Aslam",116623540
IN,"Atif Aslam, Pritam",115235602
IN,"Sachin-Jigar, Amitabh Bhattacharya, Madhubanti Bagchi, Divya Kumar",113743169
IN,"Jaani, B Praak",113670311
IN,"Tanishk Bagchi, Jubin Nautiyal, Asees Kaur",113598024
IN,Anirudh Ravichander,112521746
IN,"Badshah, Arijit Singh",111649870
IN,"Diljit Dosanjh, thiarajxtt",109393098
IN,"Sushin Shyam, Dabzee, Vinayak Sasikumar",109169830
IN,"Amaal Mallik, Arijit Singh, Tulsi Kumar",108776411
IN,"Diljit Dosanjh, Sia, Greg Kurstin",107807805
IN,"Sachin-Jigar, Raghav Chaitanya, Varun Jain, Indraneel",107581422
IN,One Direction,107212337
IN,"Manan Bhardwaj, Bhupinder Babbal",105972433
IN,"Mohammad Faiz, Jaani",104492805
IN,"Akhil Sachdeva, Tulsi Kumar",103973343
IN,"Parmish Verma, Paradox",103080088
IN,"Javed-Mohsin, Vishal Mishra, Shreya Ghoshal",102746042
IN,"Juss, MixSingh",101782963
IN,"Diljit Dosanjh, Intense, Sultaan",99675634
IN,"Riar Saab, Abhijay Sharma",99308656
IN,"Ami Mishra, Kunaal Vermaa",98360983
IN,"Vishal Mishra, Armaan Malik",98038238
IN,"Danny, Avvy Sra, Sagar",98008627
IN,"AP Dhillon, Shinda Kahlon",97304721
IN,"Chani Nattan, Inderpal Moga",96574421
IN,"Pritam, KK",96395845
IN,"Ayushmann Khurrana, Tanishk-Vayu",92448258
IN,"Darshan Raval, Prakriti Kakar",92042234
IN,"Karan Aujla, Mxrci",90641624
IN,"Raghav, Tanishk Bagchi, Asees Kaur",90549273
IN,Ruth B.,89105396
IN,"Denny, Rahul Mishra, Kunaal Vermaa",88015649
IN,"Shubh, Ikky",87731583
IN,"Jawad Ahmad, Shaarib Toshi, Arijit Singh, Shreya Ghoshal",86113491
IN,Sai Abhyankkar,85711874
IN,"Pritam, Arijit Singh, Amitabh Bhattacharya, Charan",85161602
IN,Rashid Ali,84451840
IN,"Amitabh Bhattacharya, Sachin-Jigar, Pawan Singh, Simran Choudhary",82634142
IN,"Sachet Tandon, Sachet-Parampara",82599428
IN,"Tanishk Bagchi, Arijit Singh, Asees Kaur",82075582
IN,"Payal Dev, Vishal Mishra, A.M. Turaz",81086128
IN,"Sai Abhyankkar, Sai Smriti",80889536
IN,"Sunny Yaduvanshi, AK Rok, Nitesh Ujoli, Elvish Yadav",80681412
IN,"Atif Aslam, Arko",79889326
IN,Jasleen Royal,79467663
IN,"Darshan Raval, Jonita Gandhi, Rochak Kohli, Gurpreet Saini",78746916
IN,"Shilpa Rao, Anirudh Ravichander, Ramajogayya Sastry",77960062
IN,"Laddi Chahal, Parmish Verma, Gurlez Akhtar",76390180
IN,"Vishal-Shekhar, Shilpa Rao, Caralisa Monteiro, Vishal Dadlani, Shekhar Ravjiani, Kumaar",75440995
IN,"A.R. Rahman, Arijit Singh, Shashaa Tirupati",75204155
IN,Alec Benjamin,73110794
IN,"Pritam, Darshan Raval, Antara Mitra",72337179
IN,"Palak Muchhal, Arijit Singh",69285601
IN,"Sachet-Parampara, Sachet Tandon, Parampara Tandon, Manoj Muntashir",68385728
IN,"Madhur Sharma, Swapnil Tare, Nusrat Fateh Ali Khan",68190636
IN,"Pritam, Sreeram, Shilpa Rao",67754976
IN,"Mohit Chauhan, Rochak Kohli",67336000
IN,"Mithoon, Arijit Singh",67048182
IN,Sabrina Carpenter,66306878
IN,"Sachin-Jigar, Arijit Singh",64181313
IN,"Atif Aslam, Shiraz Uppal",63889920
IN,"Badshah, Karan Aujla, Hiten",63753517
IN,Irshad Khan,63468239
IN,"Anirudh Ravichander, Shilpa Rao, Arunraja Kamaraj",63212372
IN,"Vishal-Shekhar, Arijit Singh, Sukriti Kakar, Vishal Dadlani, Shekhar Ravjiani, Kumaar",62289386
IN,"Kailash Kher, Paresh Kamath, Naresh Kamath",62259335
IN,"Atif Aslam, Chinmayi, Pritam",61515616
IN,"The Weeknd, JENNIE, Lily-Rose Depp",61484649
IN,Sachet Tandon,61152516
IN,"B Praak, Jaani",61009552
IN,Dhanda Nyoliwala,59760742
IN,"The Kid LAROI, Justin Bieber",59104048
IN,"Sidhu Moose Wala, Sunny Malton, SOE",57961495
IN,"Pritam, Javed Bashir",57642052
IN,"Vishal Mishra, Sachin-Jigar, Amitabh Bhattacharya",54939157
IN,"Darshan Raval, Rochak Kohli",53061761
IN,"Varun Jain, Shilpa Rao, Sachin-Jigar, Amitabh Bhattacharya",52892279
IN,"Bunny, Hunny, Sagar",51359831
IN,"Pritam, Arijit Singh, Swanand Kirkire, IP Singh",51234516
IN,"Badshah, Karan Aujla, Devika Badyal",50789231
IN,"Mithoon, Arijit Singh, Sayeed Quadri",50089603
IN,"Gurnazar, Chet Singh",49622026
IN,"Sohail Sen, Monali Thakur, Kausar Munir",48591120
IN,"Varinder Brar, Rav Dhaliwal, Ultra Beats",48002409
IN,"Anirudh Ravichander, Malaysia Vasudevan, Deepthi Suresh, Yugendran Vasudevan",47939261
IN,"DIVINE, Sidhu Moose Wala",47879853
IN,"Akon, Hamsika Iyer",47677752
IN,Akshath,47314509
IN,"Manan Bhardwaj, Arijit Singh",46370551
IN,"A.R. Rahman, Arijit Singh",45921211
IN,"Gaurav Chatterji, Aasa Singh, Hansika Pareek, Hrishi Giridhar, Pratik Gangavane",45770624
IN,"Jung Kook, Latto",45259983
IN,"Akashdeep Sengupta, Laqshay Kapoor, Kausar Munir, Suvarna Tiwari",44806020
IN,"Sam C.S., Anirudh Ravichander, Shakthisree Gopalan",44576635
IN,"Aparshakti Khurana, Savi Kahlon",44567618
IN,"Jyoti Nooran, Jaani, Bunny",44552533
IN,"Sanju Rathod, G-SPXRK",44491241
IN,Taylor Swift,43997064
IN,"Anirudh Ravichander, Priya Mali",43982350
IN,"Hanumankind, Kalmi",43460950
IN,"Sachin-Jigar, Jasmine Sandlas, Amitabh Bhattacharya",43274385
IN,"Thaman S, Sri Krishna, Sahithi Chaganti, Mahesh Babu, Saraswati Putra Ramajogayya Sastry",43257292
IN,"Vishal-Shekhar, Shekhar Ravjiani, Salim Merchant, Neeti Mohan",43135730
IN,Rasraj Ji Maharaj,42278534
IN,"Akhil Sachdeva, Mansheel Gujral",42195736
IN,"Atif Aslam, Jyotica Tangri",42070545
IN,"Rajat Nagpal, Yasser Desai, Rana Sotal",42009916
IN,Javed Ali,41336421
IN,Imagine Dragons,40400567
IN,"A.R. Rahman, Javed Ali, Mohit Chauhan",40265971
IN,"Asees Kaur, Stebin Ben",40242603
IN,"Shaarib Toshi, Arijit Singh",40004518
IN,"Rito Riba, Rajat Nagpal, Rana Sotal",39866432
IN,"Hasan Raheem, Umair, Talwiinder",39461909
IN,"Harshavardhan Rameshwar, Choir",39427337
IN,"MC SQUARE, Hiten",38851302
IN,"Mohit Chauhan, Suzanne D'Mello",38125864
IN,"Aashir Wajahat, NAYEL, Nehaal Naseem",37618713
IN,"Santhosh Narayanan, Dhvani Kailas, Vivek",37570450
IN,"Shae Gill, Ali Sethi",37568146
IN,"Bir, Dhanju, thiarajxtt",37450723
IN,"Mithoon, Arijit Singh, Manoj Muntashir",36904454
IN,"Stephen Sanchez, Em Beihold",36558159
IN,"Sachet-Parampara, Parampara Tandon, Kausar Munir",36460171
IN,"Savi Kahlon, The Masterz",36141116
IN,"Pritam, Arijit Singh, Amitabh Bhattacharya, Jonita Gandhi",36096180
IN,Maninder Buttar,35965587
IN,"Sukha, Chani Nattan, Prodgk, Gurlez Akhtar",35112252
IN,"The Weeknd, Playboi Carti, Madonna",35063554
IN,"Anirudh Ravichander, Nikhita Gandhi",34900209
IN,Doja Cat,34867470
IN,"Vishal-Shekhar, Arijit Singh, Caralisa Monteiro, Jaideep Sahni",34744263
IN,"Jubin Nautiyal, Rocky - Shiv",34572343
IN,Mohammed Irfan,33975934
IN,"AP Dhillon, Gurinder Gill",33528742
IN,"Saad Lamjarred, Shreya Ghoshal, Rajat Nagpal",33077251
IN,"Mohammed Irfan, Arijit Singh, Saim Bhat",32937273
IN,"Arijit Singh, Neeti Mohan, Rashmi Virag",32789036
IN,Lana Del Rey,32396460
IN,"Darshan Raval, Prakriti Giri",32221119
IN,Suzonn,31775622
IN,"Yohani, Jubin Nautiyal, Tanishk Bagchi, Rashmi Virag, Surya Ragunaathan",31185165
IN,"Payal Dev, Jubin Nautiyal, Kunaal Vermaa",31185031
IN,Palak Muchhal,30873157
IN,"Arjun Kanungo, King",30684057
IN,Jubin Nautiyal,28077333
IN,"Ayushmann Khurrana, Rochak Kohli",27990238
IN,"Sachin-Jigar, Vishal Dadlani, Mellow D, Jigar Saraiya",27987751
IN,"Anirudh Ravichander, Vishal Dadlani, Shilpa Rao, Kumaar",27866606
IN,Glass Animals,27743594
IN,Djo,27450444
IN,"Karan Aujla, Ikky, Yarah",27241466
IN,"Rema, Selena Gomez",27107252
IN,Tate McRae,27001691
IN,"Jassa Dhillon, thiarajxtt",26749666
IN,"Sidhu Moose Wala, Mxrci, AR Paisley",26700729
IN,"Karun, Lambo Drive, Arpit Bala, ReVo LEKHAK",26563880
IN,"Akhil Sachdeva, Kartik Dev",24978319
IN,"A.R. Rahman, Santhosh Narayanan, Shweta Mohan, Gana Kadhar",24710280
IN,"Sid Sriram, Gautham Vasudev Menon, Malvi Sundaresan, Nivas K Prasanna",24573397
IN,"Atif Aslam, Shreya Ghoshal, Sachin-Jigar",24226498
IN,Roop Kumar Rathod,24123081
IN,"Haricharan, Shweta Mohan, G. V. Prakash, Karthik Netha",23887066
IN,"Afsana Khan, Nirmaan",23767538
IN,"Aditya Gadhvi, Achint",23762857
IN,Pav Dharia,23702963
IN,"Atif Aslam, Manoj Muntashir",23695404
IN,"NJ, BABY JEAN, Dabzee, Rzee",23459091
IN,"Hesham Abdul Wahab, Shiva Nirvana",22941502
IN,Sunanda Sharma,22836185
IN,"Vishal-Shekhar, Mohit Chauhan, Shekhar Ravjiani, Shruti Pathak",22754393
IN,"Mansheel Gujral, Akhil Sachdeva",22639885
IN,"Talha Anjum, Umair",22580984
IN,"Josh Brar, Kinza Hashmi",22508762
IN,"Jakes Bejoy, Shreya Ghoshal, Benny Dayal, Fejo, Joe Paul",22145927
IN,"Govind Vasantha, Pradeep Kumar, Shakthisree Gopalan",22062736
IN,"Sachin-Jigar, Shilpa Rao, Sachet Tandon, Priya Saraiya",21973983
IN,"A.R. Rahman, Dhanush",21916494
IN,Lord Huron,21800755
IN,Stebin Ben,21792943
IN,"Dhibu Ninan Thomas, Vaikom Vijayalakshmi, Manu Manjith",21587006
IN,"Santhosh Narayanan, Dhee, Vivek",21519450
IN,"Amaal Mallik, Armaan Malik, Kunaal Vermaa",21395297
IN,"Badshah, Sharvi Yadav, Hiten",21381288
IN,"Neeraj Shridhar, Kavita Seth, Pritam",21125830
IN,"A.R. Rahman, Chinmayi, Murtuza Khan, Qadir Khan",21121754
IN,"Taaruk Raina, Mismatched - Cast",21039963
IN,"Lady Gaga, Bruno Mars",21028517
IN,"B Praak, Jaani, Nawazuddin Siddiqui",21022499
IN,"R Maan, Vikram Sarkar, Billa Sonipat Ala",21022041
IN,"Yashraj, Dropped Out, Talwiinder",20898476
IN,"Travis Scott, Playboi Carti",20701573
IN,"AP Dhillon, Gminxr, Gurinder Gill, Shinda Kahlon",20695010
IN,Daddy Yankee,20280960
IN,"Arijit Singh, Tanishk Bagchi",19994028
IN,"Monali Thakur, Amit Trivedi",19933285
IN,Libianca,19929553
IN,"Tayc, Shreya Ghoshal, Rajat Nagpal, Jacqueline Fernandez",19888958
IN,"Sushin Shyam, Pranavam Sasi, Vinayak Sasikumar",19574181
IN,"Divya Kumar, Priya Saraiya",19509918
IN,"Diljit Dosanjh, Intense",19302637
IN,"Yuvan Shankar Raja, Shenbagaraj, Velu, Sam, Narayanan Ravishankar",19127247
IN,"Hiphop Tamizha, Kharesma Ravichandran, Srinisha Jayaseelan",19036600
IN,"Kala Bhairava, Anirudh Ravichander, Ramajogayya Sastry",18970409
IN,"ROSÉ, Bruno Mars",18894240
IN,"Shankar-Ehsaan-Loy, Shankar Mahadevan, Caralisa Monteiro, Shafqat Amanat Ali",18875412
IN,"Kanishk Seth, Kavita Seth",18819407
IN,"Anirudh Ravichander, Ramajogayya Sastry",18609602
IN,"Pitbull, Diljit Dosanjh, Tanishk Bagchi, Pritam, Neeraj Shridhar, Dhrruv Yogi, Sameer Anjaan",18578989
IN,"Dhibu Ninan Thomas, Pradeep Kumar",18448935
IN,"AP Dhillon, Shinda Kahlon, Gurinder Gill, Gminxr",18440372
IN,Armaan Malik,18400909
IN,"Shiva Choudhary, Sapna Choudhary",18353868
IN,"Tanishk Bagchi, Romy, Neeraj Rajawat",18236193
IN,"Guru Randhawa, Sanjoy",18101097
IN,Sia,17790028
IN,"Real Boss, BIG KAY SMG",17682103
IN,"Kapil Kapilan, Sam C.S., Manu Manjith",17608333
IN,"Ikka, Diljit Dosanjh, Badshah, Sez on the Beat",17275218
IN,"Addy Nagar, Aniket Jain",17257044
IN,"Sidhu Moose Wala, Sunny Malton, Offgrid",17250041
IN,"Pritam, Arijit Singh, Nikhita Gandhi, Amitabh Bhattacharya",17231870
IN,"Sushin Shyam, Vedan",17231493
IN,"Shankar-Ehsaan-Loy, Diljit Dosanjh",17224979
IN,"Taimour Baig, Raffey Anwar, AUR",17198157
IN,*NSYNC,16869207
IN,"Amaal Mallik, Armaan Malik, Rashmi Virag",16691026
IN,"Rovalio, Abdul Hannan",16447669
IN,"Aditya Rikhari, Tulsi Kumar, Lijo George-Dj Chetas",16386186
IN,David Kushner,16099791
IN,"Anirudh Ravichander, Irshad Kamil",16062740
IN,"KK, Shreya Ghoshal",15961034
IN,"Badshah, Payal Dev",15891225
IN,"Anirudh Ravichander, Siddharth Basrur, Arivu",15836496
IN,"Badshah, Diljit Dosanjh, Aastha Gill",15811157
IN,Rabbi Shergill,15683912
IN,"Yo Yo Honey Singh, Rony Ajnali, Gill Machhrai",15536816
IN,"Thaman S, Anirudh Ravichander, Jonita Gandhi",15448805
IN,"Tanishk Bagchi, Kausar Munir, Jubin Nautiyal",15282770
IN,"Sushin Shyam, Sreenath Bhasi, Vinayak Sasikumar",15186294
IN,"Rajat Nagpal, Yasser Desai, Neha Kakkar, Rana Sotal",15166759
IN,"Vkey, SDEE",15145318
IN,Isabel LaRosa,14926010
IN,"Ikka, Karan Aujla, Sanjoy",14877028
IN,Arjan Dhillon,14828845
IN,Jimin,14821946
IN,Neeti Mohan,14793019
IN,"Hesham Abdul Wahab, Chinmayi",14733957
IN,FIFTY FIFTY,14630708
IN,Harshit Saxena,14594201
IN,"Udit Narayan, Alka Yagnik, Lijo George-Dj Chetas, Anu Malik, Javed Akhtar",14575233
IN,Elley Duhé,14569401
IN,"Dhibu Ninan Thomas, Kapil Kapilan",14560958
IN,"Talwiinder, NDS",14559464
IN,"Dabzee, Ribin Richard",14471117
IN,"Dabzee, Bibin Ashok, Vaisakh Sugunan",14441689
IN,"Mithoon, Arijit Singh, Shashaa Tirupati",14249738
IN,"G. V. Prakash, Arivu, Dhanush, Sublahshini",14244019
IN,"Dhibu Ninan Thomas, K. S. Harisankar, Anila Rajeev",14235754
IN,"Barney Sku, Taqiya Zaman",14177793
IN,BABY JEAN,14177170
IN,Kaka,14134983
IN,Justh,14123687
IN,The Weeknd,13862698
IN,"Sushin Shyam, Paal Dabba, Vinayak Sasikumar",13750235
IN,"A.R. Rahman, Sid Sriram",13747914
IN,"Guru Randhawa, Babbu Maan, Sanjoy",13655078
IN,Sukhwinder Singh,13141940
IN,"Amit Trivedi, Kavita Seth, Amitabh Bhattacharya",13014729
IN,"Arijit Singh, Harshdeep Kaur",12998271
IN,"Tulsi Kumar, KK",12986886
IN,"Anirudh Ravichander, Dhee, Ananthakrrishnan, Super Subu",12906152
IN,"Shreya Ghoshal, Devi Sri Prasad, Raqueeb Alam",12893644
IN,"G. V. Prakash, Shweta Mohan",12781084
IN,"Nakash Aziz, AKASA, Anirudh Ravichander",12588535
IN,"Arijit Singh, Prasad S, Kunaal Vermaa",12423735
IN,"Arijit Singh, Antara Mitra",12250709
IN,"M.H.R, JOKER390P, SA, Dabzee",12243699
IN,"Anirudh Ravichander, Ajesh",12086452
IN,"Sidhu Moose Wala, Sunny Malton, The Kidd",12051982
IN,"electronic kili, Vinayak Sasikumar",12021024
IN,Chris Brown,12012168
IN,"DIVINE, Karan Aujla",11963383
IN,Aditya Bhardwaj,11816137
IN,Vishal Dadlani,11797661
IN,"Prince Narula, Munawar Faruqui, Rony Ajnali",11613532
IN,"Arijit Singh, Shashaa Tirupati",11428222
IN,"Jubin Nautiyal, Payal Dev, Manoj Muntashir",11394193
IN,"Diljit Dosanjh, Alka Yagnik, Ila Arun, IP Singh, Akshay & IP",11188863
IN,"Vijai Bulganin, Sreerama Chandra",11146913
IN,"Sidhu Moose Wala, Sikander Kahlon, Mxrci",11044201
IN,"AP Dhillon, Shinda Kahlon, Gminxr",11034488
IN,"A.R. Rahman, Javed Ali, KIRTI SAGATHIA, Pooja AV",11004260
IN,"Gurnazar, Rahat Fateh Ali Khan, Kartik Dev",10811906
IN,"Karan Aujla, DIVINE",10425587
IN,"Arijit Singh, Jonita Gandhi, Irshad Kamil",10404720
IN,Neelkamal Singh,10293721
IN,"Khushi TDT, Lash curry, Audiocrackerr",10271880
IN,"Ayushmann Khurrana, Neeti Mohan",9909855
IN,"Rochak Kohli, Arijit Singh, Neha Kakkar",9878736
IN,Ankit Tiwari,9833554
IN,"Sonu Nigam, Harshavardhan Rameshwar, Raj Shekhar",9727385
IN,"Raghav, Tesher",9696997
IN,"Anurag Saikia, Raghav Chaitanya, Raj Shekhar, Nikhita Gandhi",9664685
IN,"Sachet Tandon, Parampara Tandon, Jaani, B Praak",9596211
IN,"Sunny Yaduvanshi, Nitesh Ujoli, AK Rok",9529960
IN,"Neelkamal Singh, Kalpana, Om Jha",9464902
IN,"Mahalakshmi Iyer, Hard Kaur, Jassi",9454589
IN,"Deep Jandu, Bohemia",9445112
IN,"Madhur Sharma, Harshit Shrivastava",9194671
IN,"S. P. Balasubrahmanyam, Udit Narayan, S.P. Pallavi",9026772
IN,Kendrick Lamar,9005985
IN,"Roach Killa, Arif Lohar, Deep Jandu",8993589
IN,"KD DESIROCK, Swara",8946553
IN,"Amit Trivedi, Arijit Singh, Nikhita Gandhi",8801425
IN,"Thalapathy Vijay, M.M.Manasi, Thaman S",8800650
IN,"A.R. Rahman, Jaswinder Singh, Shiraz Uppal",8730200
IN,Ajit Kale,8667858
IN,"Vishal-Shekhar, Vishal Dadlani, Shekhar Ravjiani, Shilpa Rao, Mellow D, Kumaar",8633009
IN,"Sidhu Moose Wala, Wazir Patar",8593499
IN,Anubha Bajaj,8536017
IN,"Pritam, Amit Mishra, Shilpa Rao",8385190
IN,"Ajay-Atul, Ajay Gogavale",8284840
IN,Kenya Grace,8257242
IN,"Jakes Bejoy, Asal Kolaar, Dabzee, Roll Rida, Resmi Sateesh",8039551
IN,"Karan Aujla, Yeah Proof",7854766
IN,"Achint, Arijit Singh, Anumita Nadesan, Varun Grover",7780147
IN,"The PropheC, Ezu",7744320
IN,"Amaal Mallik, Shreya Ghoshal, Sameer Anjaan, Pritam",7728476
IN,"Sid Sriram, Shekar Chandra",7716032
IN,"Ajay-Atul, Manoj Muntashir",7669625
IN,"Sunny M.R., Arijit Singh, Krishna Kanth",7653120
IN,"Paal Dabba, ofRO, Deva",7645270
IN,"Amaal Mallik, Sonu Nigam, Sameer Anjaan, Pritam",7608011
IN,"Shawn Mendes, Camila Cabello",7589351
IN,"Badshah, Lakhwinder Wadali, Lucky Noor",7459258
IN,V,7400947
IN,"Vidyasagar, Krishnachandar, Sujatha",7379371
IN,Swati Mishra,7375575
IN,"Shreya Ghoshal, Devi Sri Prasad, Chandra Bose",7318818
IN,"Anirudh Ravichander, Lothika",7237881
IN,"Mohit Lalwani, Bharat Kamal",7235122
IN,"Jung Kook, Jack Harlow",7234591
IN,JERRY,7154831
IN,Jaura Phagwara,7115311
IN,"Mankirt Aulakh, Simar Kaur, Flamme Music",7002568
IN,"Harsh Likhari, Vagish",6886883
IN,"Sam Smith, Kim Petras",6707378
IN,Shallum Lama,6690366
IN,"Bombay the Artist, Charan",6628851
IN,"Pritam, Javed Ali, Irshan Ashraf, Shadab",6573311
IN,"Jasleen Royal, Intense, Aditya Sharma",6524397
IN,"Faris Shafi, Umair Butt, Gharvi Group",6518911
IN,A.R. Rahman,6431874
IN,"Badshah, Nikhita Gandhi",6339449
IN,M.I.A.,6248833
IN,"Shankar-Ehsaan-Loy, Shreya Ghoshal, Javed Bashir, Yusuf Mohammed, Vajid Ali",6191541
IN,Teya Dora,6183787
IN,"Arjan Dhillon, Mxrci",6137489
IN,"Dhibu Ninan Thomas, Pradeep Kumar, Karthika Vaidyanathan, Yugabharathi",6061601
IN,Charlie Puth,5953556
IN,Prateek Kuhad,5810811
IN,"KhullarG, Bluish Music",5719626
IN,"Amit Trivedi, Amitabh Bhattacharya, Sireesha Bhagavatula",5693868
IN,Vilen,5688495
IN,Eminem,5677353
IN,"Siddhu Kumar, Vignesh Ramakrishna, Anand Aravindakshan",5619774
IN,"Sohail Sen, Mohit Chauhan, Tarannum Malik Jain, Kausar Munir",5538669
IN,"Ash King, Sachin-Jigar",5396443
IN,"Deva, Unni Menon, Anuradha Sriram, K.Subash",5293576
IN,"Raju Punjabi, Sheenam Katholic",5275527
IN,"KR$NA, Mukesh, Shankar Jaikishan",5224601
IN,"Yo Yo Honey Singh, Deep Money",5222816
IN,"Jubin Nautiyal, Abhijeet Srivastava, Shayra Apoorva",5166150
IN,"Nikk, Avneet Kaur",5129306
IN,"Pritam, Jubin Nautiyal, Amitabh Bhattacharya",5123095
IN,"Kapil Kapilan, Rakshita Suresh, G. V. Prakash, Yugabharathi",4907703
IN,"Pritam, Shafqat Amanat Ali",4893801
IN,Tyson Sidhu,4866930
IN,"Gauntlet., NARCO",4806717
IN,"Sidhu Moose Wala, Burna Boy, Steel Banglez",4765806
IN,Arsh Mohammed,4760577
IN,"Thalapathy Vijay, Yuvan Shankar Raja, Madan Karky",4741567
IN,"Post Malone, Swae Lee",4717043
IN,Akhil,4712886
IN,"Saabi Bhinder, CHEETAH",4705270
IN,"Kaushik-Guddu, Raghav Chaitanya, Kunaal Vermaa",4701253
IN,"Anirudh Ravichander, Jonita Gandhi",4694511
IN,Krish Rao,4638113
IN,"Atif Aslam, Shirley Setia, Dj Chetas",4607532
IN,"Charlie Puth, Selena Gomez",4550692
IN,Madhur Sharma,4535148
IN,Mustafa Zahid,4506196
IN,"Vishal Mishra, Kaushal Kishore",4500202
IN,"Jordan Sandhu, Mehar Vaani, Arjan Virk",4423692
IN,"Yo Yo Honey Singh, Paradox",4388836
IN,"Yasser Desai, Tanishk Bagchi, Asees Kaur",4381684
IN,Dikshant,4304507
IN,"Payal Dev, Vishal Mishra, Manoj Muntashir",4302878
IN,"Bohemia, Sidhu Moose Wala",4302087
IN,"Guru Randhawa, Shehnaaz Gill, Sanjoy",4268099
IN,"Ilaiyaraaja, Ananya Bhat",4248376
IN,"Badshah, Sharvi Yadav",4211896
IN,"Ikka, Guru Randhawa, Sanjoy",4205560
IN,"Sushin Shyam, Malayali Monkeys, MC Couper, Vinayak Sasikumar",4205453
IN,"Adarsh Krishnan N, Vidya Lakshmi G",4172948
IN,Ravindra Sathe,4149428
IN,"Amrinder Gill, Dr Zeus, Raj Ranjodh",4135306
IN,"GowraHari, Kasarla Shyam",4126764
IN,"Nakul Abhyankar, Ramya Bhat Abhyankar, G. V. Prakash, Vivek",4075586
IN,Blue,3882092
IN,Jung Kook,3820099
IN,"Ikka, Sunidhi Chauhan, Sanjoy",3817407
IN,"Sunanda Sharma, Bilal Saeed",3709796
IN,"Jasleen Royal, Stebin Ben, Vijay Deverakonda, Radhikka Madan, Priya Saraiya, Aditya Sharma",3690961
IN,"Vishnu Vijay, Pushpavathy, Ahi Ajayan",3612378
IN,"Vishal Mishra, Anirudh Ravichander, Vignesh Shivan",3596987
IN,"Ami Mishra, Shreya Ghoshal, Kunaal Vermaa",3583149
IN,"Metro Boomin, Swae Lee, NAV, A Boogie Wit da Hoodie",3572175
IN,"Salim–Sulaiman, Rahat Fateh Ali Khan, Jaideep Sahni",3540243
IN,"Pritam, Arijit Singh, IP Singh, Swanand Kirkire",3479314
IN,Hamza Malik,3422957
IN,"Yashika Sikka, A.R. Rahman, Irshad Kamil",3376381
IN,"B Praak, Vishal Dadlani, Shekhar Ravjiani, Kumaar",3368084
IN,Artemas,3269053
IN,"Sachet Tandon, Parampara Tandon, Sachet-Parampara, Kumaar",3254672
IN,"KK, Piyush Shankar, Rashmi Virag",3230017
IN,"Shankar-Ehsaan-Loy, Arijit Singh, Nihira Joshi Deshpande, Gulzar",3220167
IN,"Navaan Sandhu, Homeboy, Kaater",3209364
IN,"Nakash Aziz, Deepak Blue, Devi Sri Prasad, Chandra Bose",3189211
IN,"DJ Snake, Justin Bieber",3182876
IN,"A.R. Rahman, Mohit Chauhan",3135960
IN,VINCOfficial,3098174
IN,"Iqlipse Nova, Aditya A",3080536
IN,Inder Arya,3025887
IN,"Arijit Singh, Rochak Kohli, Tulsi Kumar",2955198
IN,"Taylor Swift, Post Malone",2954865
IN,"Kamal Haasan, Vaali, S. Janaki, Ilaiyaraaja",2910617
IN,"Anirudh Ravichander, Shakthisree Gopalan",2904117
IN,"Sukhwinder Singh, Prashant Ingole, Shreyas Puranik",2903864
IN,"Santhosh Narayanan, Shweta Mohan, Gana Kadhar",2846269
IN,"Diljit Dosanjh, Jaani, Bunny",2721628
IN,"Anirudh Ravichander, Siddharth Basrur",2689079
IN,"Sean Roldan, Pradeep Kumar, Sivaangi Krishnakumar",2603930
IN,"THE 9TEEN, Sandesh Shandilya",2600017
IN,Ashim Kemson,2566100
IN,"Vishal-Shekhar, Kamal Khan",2539448
IN,"Anirudh Ravichander, Raja Kumari",2513560
IN,Jin,2507518
IN,"Rochak Kohli, Atif Aslam, Tulsi Kumar",2503256
IN,"Ajay-Atul, Karthik, Shweta Mohan",2441920
IN,"Manan Bhardwaj, Shreya Ghoshal",2434547
IN,"Tanishk Bagchi, Arijit Singh",2412844
IN,"Yo Yo Honey Singh, THE SHAMS",2409323
IN,"Vishal Mishra, Anantha Sreeram",2383640
IN,BTS,2377541
IN,"Yuvan Shankar Raja, Vrusha Balu",2353982
IN,"Jubin Nautiyal, Payal Dev",2344810
IN,"Rahat Fateh Ali Khan, Suzanne D'Mello",2320790
IN,"Jeetu Sharma, Abhilipsa Panda",2314849
IN,"Sachet Tandon, Parampara Tandon, Irshad Kamil",2307643
IN,"Aastha Gill, Sachin Sanghvi, Jigar Saraiya, Divya Kumar",2284442
IN,"AP Dhillon, Shinda Kahlon, Jazzy B",2283177
IN,"VIBIE, Sachin-Jigar, Shreya Ghoshal, Tochi Raina, Bollywood Lofi",2281318
IN,"Pritam, Atif Aslam, Chinmayi",2274056
IN,"Mohit Chauhan, A.R. Rahman, Irshad Kamil",2273749
IN,"Darshan Raval, Asees Kaur, Lijo George-Dj Chetas",2220405
IN,"Tanishk Bagchi, Vishal Mishra, Shreya Ghoshal, Ali Zafar, Gurpreet Saini",2204357
IN,"Parmish Verma, GD 47",2148910
IN,"Santhosh Narayanan, Pradeep, Priya Hemesh",2131546
IN,"Jatin-Lalit, Shaan, Kailash Kher, Prasoon Joshi",2123654
IN,Pratsofficial,2110026
IN,"Harkirat Sangha, Starboy X",2086915
