rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,Country,Date
130,spotify:track:2BMlaVJaHDGd3ODSyrB2VK,Fuerza Regida,Brillarosa,Rancho Humilde/Street Mob Records,49,120,22,1727488,MX,2024-07-11
131,spotify:track:3RA55zrRkyPK8Fd86hrMy8,"Peso Pluma, Junior H",LUNA,Double P Records,4,121,55,1724584,MX,2024-07-11
132,spotify:track:6XaJfhwof7qIgbbXO5tIQI,"Kali Uchis, Peso Pluma",Igual Que Un Ángel (with Peso Pluma),Geffen Records,3,118,26,1721534,MX,2024-07-11
133,spotify:track:3HOKxuTDmNVmIlCIpBiD8m,"Peso Pluma, Jasiel Nuñez",LAGUNAS,Double P Records,12,108,55,1714291,MX,2024-07-11
134,spotify:track:2Nk3gXgekore0lfB7PCnub,Alfredo Olivas,El Paciente,Camiolvi,59,122,210,1700970,MX,2024-07-11
135,spotify:track:6ifUES3keWjwXgae8pXI3o,Danny Ocean,Me Rehúso,Atlantic Records,1,137,389,1695331,MX,2024-07-11
136,spotify:track:4loIMejzvt11s97SGVEat8,"Xavi, Los Dareyes De La Sierra",Poco A Poco,Interscope Records,7,129,41,1679225,MX,2024-07-11
137,spotify:track:3GSMdtJphymHEsR8K9jT5Q,León Larregui,Locos,Universal Music Mexico,56,150,328,1664718,MX,2024-07-11
138,spotify:track:1l77YWrGUp3qX3NS1rz7lq,Banda MS de Sergio Lizárraga,El Color de Tus Ojos,Lizos Music,24,161,269,1659221,MX,2024-07-11
139,spotify:track:5Fohh8kl8403DSoq4KH7Ll,"Peso Pluma, Anitta",BELLAKEO,2024 Double P Records,7,114,31,1650842,MX,2024-07-11
140,spotify:track:6aommJFM8i3iT4inKuDSXh,Jósean Log,Chachachá,Jósean Log,119,167,69,1643795,MX,2024-07-11
141,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,Bad Bunny,Efecto,Rimas Entertainment LLC,2,151,113,1618434,MX,2024-07-11
142,spotify:track:6DUdDIRgLqCGq1DwkNWQTN,Maluma,Borro Cassette,Sony Music Latin,17,140,93,1613898,MX,2024-07-11
143,spotify:track:6VsqdsaY4oV06NODea0L0J,"Becky G, Ángela Aguilar, Leonardo Aguilar",POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar),Kemosabe Records/RCA Records/Sony Music Latin,79,144,24,1612764,MX,2024-07-11
144,spotify:track:49Zc3sEJHADPoVDM4jNKgs,"Grupo Frontera, Manuel Turizo",DE LUNES A LUNES,Grupo Frontera,42,156,46,1605095,MX,2024-07-11
145,spotify:track:6TBzRwnX2oYd8aOrOuyK1p,"Oscar Maydon, Junior H",Fin de Semana,Rancho Humilde,4,94,78,1603703,MX,2024-07-11
146,spotify:track:4Xly6Wx7KtcJc739Y4myOt,"Grupo Marca Registrada, JPL",Mi Morenita,"RB Music, Inc. (RB Music/Grupo Marca Registrada)",44,141,6,1590537,MX,2024-07-11
147,spotify:track:4OwhwvKESFtuu06dTgct7i,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,WEA Latina,10,138,97,1578125,MX,2024-07-11
148,spotify:track:7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,LA FALDA,WEA Latina,26,197,28,1577400,MX,2024-07-11
149,spotify:track:6981hdSOqG8tP6xTqaySa1,Julión Álvarez y su Norteño Banda,Ojos Verdes,UMLE - Fonovisa,37,160,73,1575570,MX,2024-07-11
150,spotify:track:0Lowb1wBPXduf06FTGRI46,Bronco,Nunca Voy a Olvidarte,Ariola,150,-1,1,1566683,MX,2024-07-11
151,spotify:track:4ZplewvZRLFcfBa5uyBbhd,Cardenales De Nuevo León,Belleza De Cantina,Universal Music Mexico,65,186,217,1551790,MX,2024-07-11
152,spotify:track:1hZsWUnLbqRw09jLAMQSsb,"Feid, Young Miko",CLASSY 101,UMLE - Latino,18,164,67,1542014,MX,2024-07-11
153,spotify:track:2ta17XNzvAo7J43BiW0T0Q,Peso Pluma,BRUCE WAYNE,2024 Double P Records,50,113,3,1536317,MX,2024-07-11
154,spotify:track:76kelNDs1ojicx1s6Urvck,Grupo Frontera,NO SE VA - EN VIVO,Grupo Frontera,1,-1,90,1521012,MX,2024-07-11
155,spotify:track:2yS8aYWXEWJ1NlZ7VPDroT,Banda MS de Sergio Lizárraga,Me Vas a Extrañar,Lizos Music,60,189,147,1520549,MX,2024-07-11
156,spotify:track:2mLTxNa0bwZX8eNBsuODLX,"Camilo, Carin Leon",Una Vida Pasada,Sony Music Latin/Hecho a Mano (HAMM),128,152,11,1520045,MX,2024-07-11
157,spotify:track:1FlL8ycld6uVDDyhV7P5FA,Rauw Alejandro,Cúrame,Sony Music Latin/Duars Entertainment,24,177,43,1514564,MX,2024-07-11
158,spotify:track:3xkHsmpQCBMytMJNiDf3Ii,Benson Boone,Beautiful Things,"Night Street Records, Inc./Warner Records Inc.",38,163,21,1512018,MX,2024-07-11
159,spotify:track:1EZk1gal98tb4lNI862KzO,Natanael Cano,Pacas De Billetes,WEA Latina,18,-1,52,1511097,MX,2024-07-11
160,spotify:track:4H6o1bxKRGzmsE0vzo968m,"Yuridia, Ángela Aguilar",Qué Agonía,Sony Music México,5,142,90,1504267,MX,2024-07-11
161,spotify:track:1RzjXhgnzqb3dMa5852itx,"Peso Pluma, Tito Double P",LA PEOPLE,Double P Records,8,154,48,1504027,MX,2024-07-11
162,spotify:track:4NUt1fcnO9aQAELBgXq3Kr,Alejandro Fernández,Me Dediqué a Perderte,Columbia,73,-1,329,1503577,MX,2024-07-11
163,spotify:track:1SwY9YgXVgRbZM6uzxS4vU,El Chapo De Sinaloa,Le Hace Falta Un Beso,Paloma Records,152,182,18,1501454,MX,2024-07-11
164,spotify:track:3wlIAXSDtlD9iU8ysld06Z,"Peso Pluma, Jasiel Nuñez, Junior H",BIPOLAR,Double P Records,13,148,44,1500292,MX,2024-07-11
165,spotify:track:1TPAAS0YvLKzmDMAGrRd6i,"Victor Mendivil, Kevin AMF",Punta Cana,Rico o Muerto Music LLC,84,146,13,1497221,MX,2024-07-11
166,spotify:track:2ctjDCCg1wHoQSjIJ8p6U4,Plan B,Candy,Pina Records,131,131,52,1496191,MX,2024-07-11
167,spotify:track:6CRRlfXDdhsL6vih3J5xco,Alfredo Olivas,En Definitiva,Camiolvi,78,-1,118,1486768,MX,2024-07-11
168,spotify:track:46XNO42jaQNr5DdEWINdpL,"Luis R Conriquez, Edgardo Nuñez, Los Dareyes De La Sierra",De Fresa y Coco,Kartel Music,61,178,34,1481951,MX,2024-07-11
169,spotify:track:5LW4Z3Mz4CUliB4b6YyC7K,Peso Pluma,14 - 14,2024 Double P Records,77,149,3,1480784,MX,2024-07-11
170,spotify:track:2fQrrBtuNVMWOHqLyk4EfO,Alfredo Olivas,Yo Todo Lo Doy,Fonovisa,45,-1,90,1480403,MX,2024-07-11
171,spotify:track:0KSwFEkVh0KCBR0TwqBVen,"Jasiel Nuñez, DannyLux",Corazón Frío,Double P Records,116,158,20,1479921,MX,2024-07-11
172,spotify:track:1Wrzhfa5bNlqvsnCztz190,Hombres G,Devuélveme a mi chica,WM Spain,72,147,329,1473189,MX,2024-07-11
173,spotify:track:2oAlRe4XfVRm3LOOHiErdD,El Komander,Cuernito Armani,La Disco Music,124,124,2,1472005,MX,2024-07-11
174,spotify:track:5cWgwbui8BasfjCXvBZ7UA,"Carin Leon, Grupo Frontera",Alch Si,SOCIOS MUSIC LLC,36,169,32,1466969,MX,2024-07-11
175,spotify:track:2BwQ9RVjAjLpTM8D7SPlsZ,Gerardo Ortiz,Cara A La Muerte (En Vivo),Del Records,86,86,2,1465069,MX,2024-07-11
176,spotify:track:4ygQ5wSuzzNRevVjup1qV2,"Luis R Conriquez, Tony Aguirre, Peso Pluma",El Gavilán,Kartel Music / Prajin Music,12,191,78,1462783,MX,2024-07-11
177,spotify:track:4ZOkfHC38nxSeSqzGE5HFr,Junior H,PIÉNSALO,WEA Latina,85,-1,2,1458102,MX,2024-07-11
178,spotify:track:0JDrG1g5HXbfgGtRKT0ofH,Natanael Cano,Diamantes,WEA Latina,72,190,47,1456517,MX,2024-07-11
179,spotify:track:03yAV3GfB7jMAEnynZaAEe,Yahir Saldivar,SC-9,DEL Records,34,173,17,1455682,MX,2024-07-11
180,spotify:track:6Xom58OOXk2SoU711L2IXO,Bad Bunny,Moscow Mule,Rimas Entertainment LLC,1,184,81,1452433,MX,2024-07-11
181,spotify:track:66iygyOSvvoQQsKJ1vEXfT,Franco De Vita,Tú de Qué Vas,Pop Music,181,-1,1,1452145,MX,2024-07-11
182,spotify:track:4Hr713a1f4DUOZ7BPuD0PQ,"Peso Pluma, Jasiel Nuñez",ME ACTIVO,2024 Double P Records,44,105,3,1451348,MX,2024-07-11
183,spotify:track:35wvL50xvKpCHEJPxLOLPI,Bad Bunny,Si Estuviésemos Juntos,Rimas Entertainment LLC,21,195,220,1449648,MX,2024-07-11
184,spotify:track:2O223PoYCkIPSsE4cmnr9v,Fuerza Regida,TQM,Rancho Humilde/Street Mob Records,1,175,60,1446388,MX,2024-07-11
185,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Columbia,Quevedo,16,-1,39,1446260,MX,2024-07-11
186,spotify:track:4djS8o4kW0kiETtvkLJN2F,Marisela,Tu Dama De Hierro,IM Music Group,159,159,5,1444293,MX,2024-07-11
187,spotify:track:69Ej1xrGjOcHvIMtMKxK0G,Don Omar,Dile,UMLE - Machete,90,192,89,1435884,MX,2024-07-11
188,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,"KAROL G, Shakira",TQG,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,1,-1,67,1433673,MX,2024-07-11
189,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,23,185,98,1428820,MX,2024-07-11
190,spotify:track:0rNqDh9zWWJVTLS4VfceHP,"Feid, Yandel",Brickell,"Everything Is Gonna Be Alright, Inc. / La Leyenda, LLC/ Universal Music Latino/Warner",98,-1,7,1414344,MX,2024-07-11
191,spotify:track:758S4LdiMkRdauciXJI1v7,Bryan Martínez,MINIMI,Bryan Martinez,191,-1,1,1410175,MX,2024-07-11
192,spotify:track:2a8yglXvNw07OWu4lO2ByG,Junior H,LA CHERRY,WEA Latina,30,-1,27,1403389,MX,2024-07-11
193,spotify:track:3E9uSlxdkqijIBCu2rYQBj,Luis R Conriquez,Martes 13,Kartel Music,85,-1,7,1403083,MX,2024-07-11
194,spotify:track:0akyEssGRVHstqCSWXusJL,Ed Maverick,Fuentes de Ortiz,Universal Music Mexico,21,-1,253,1399325,MX,2024-07-11
195,spotify:track:6UtWwuheJr5LLDeVypPNx7,Fuerza Regida,EXCESOS,Rancho Humilde/Street Mob Records,38,196,38,1399173,MX,2024-07-11
196,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L,a-ha,Take on Me,Rhino,184,-1,5,1396902,MX,2024-07-11
197,spotify:track:7Km1xUI1qByxTCNMf05BZ1,Peso Pluma,SOLICITADO,2024 Double P Records,64,143,3,1394234,MX,2024-07-11
198,spotify:track:2G74yhtIMW8tJY5I83dS4Z,Reyli Barba,Amor del Bueno,Pop Music,132,-1,87,1394214,MX,2024-07-11
199,spotify:track:5496lks6V3fh1mZAB6IAap,"Sevdaliza, Pabllo Vittar, Yseult",Alibi (with Pabllo Vittar & Yseult),Twisted Elegance,199,-1,1,1387196,MX,2024-07-11
200,spotify:track:4MNfkZ8dtva3cjJ2biqnDS,Los Temerarios,Ven Porque Te Necesito,Universal Music Mexico,174,-1,6,1386933,MX,2024-07-11
1,spotify:track:1C84d9abZVKWHT2YYpoean,"Luis R Conriquez, Neton Vega",Si No Quieres No,Kartel Music,1,1,18,8900268,MX,2024-07-18
2,spotify:track:2aYZaN5SmkRDLsrrV8GkBQ,"Peso Pluma, Neton Vega",LA PATRULLA,2024 Double P Records,2,3,4,7996713,MX,2024-07-18
3,spotify:track:33Nj9AdncSmHbCN3QeSZTL,"Oscar Maydon, Junior H",Volver Al Futuro,Rancho Humilde,1,2,7,7363399,MX,2024-07-18
4,spotify:track:6WatFBLVB0x077xWeoVc2k,KAROL G,Si Antes Te Hubiera Conocido,Bichota/Interscope Records,4,4,4,7337817,MX,2024-07-18
5,spotify:track:6KOnLTb1xLfKDAjMC43I76,"Natanael Cano, Oscar Maydon",Giza,WEA Latina,5,-1,1,6764116,MX,2024-07-18
6,spotify:track:5LhI8m7n8xlQmNe3b7Rwis,"Natanael Cano, Oscar Maydon",Madonna,WEA Latina,1,5,19,6534866,MX,2024-07-18
7,spotify:track:6XjDF6nds4DE2BBbagZol6,"FloyyMenor, Cris Mj",Gata Only,FloyyMenor under exclusive license to UnitedMasters LLC,3,6,23,5929656,MX,2024-07-18
8,spotify:track:1pymWRCuZfCd0zdiBJo0Hj,Trueno,REAL GANGSTA LOVE,Sony Music Latin,6,7,7,5634659,MX,2024-07-18
9,spotify:track:51qYdMBxt9mFbtZBzq1Yfi,Julión Álvarez y su Norteño Banda,Regalo De Dios,UMLE - Fonovisa,3,10,29,4978716,MX,2024-07-18
10,spotify:track:71bGl0FoaBGHNT0CGhVOs1,"Nueva H, Natanael Cano",YCQVM,Los CT Records,5,8,5,4668449,MX,2024-07-18
11,spotify:track:5UHK1rtK4MpBGb0KppIYh4,"Peso Pluma, Natanael Cano, Gabito Ballesteros",VINO TINTO,2024 Double P Records,3,9,4,4592577,MX,2024-07-18
12,spotify:track:0O3U5iwTbiXCREMkvotJuN,"Grupo Frontera, Grupo Firme",EL AMOR DE SU VIDA,Grupo Frontera,5,16,50,4539999,MX,2024-07-18
13,spotify:track:02cRoSfWU3RJNFyU3o4lhV,"Peso Pluma, Oscar Maydon",SANTAL 33,2024 Double P Records,11,11,4,4535315,MX,2024-07-18
14,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,"Calle 24, Chino Pacas, Fuerza Regida",Que Onda,Street Mob Records,1,12,46,4480837,MX,2024-07-18
15,spotify:track:4oowI6IgJp9oqUnJewTp6Y,"Tito Double P, Neton Vega",LINDA,2024 Double P Records,13,13,7,4476174,MX,2024-07-18
16,spotify:track:6RcAHyC5sAUIbPTkhOQwd8,Junior H,Y LLORO,WEA Latina,5,14,41,4344974,MX,2024-07-18
17,spotify:track:3FqUPvubYeRCMsdJ02QyZR,Fuerza Regida,TÚ NAME,Rancho Humilde/Street Mob Records,4,15,23,4280114,MX,2024-07-18
18,spotify:track:3GWUv0TDO5E3cHfsxYeptt,"Peso Pluma, Kenia OS",TOMMY & PAMELA,2024 Double P Records,18,21,4,3832088,MX,2024-07-18
19,spotify:track:5Uptvz6j1sjDKxidAcnH2L,Cris Mj,SI NO ES CONTIGO,Sonar LLC.,15,20,8,3826401,MX,2024-07-18
20,spotify:track:7bywjHOc0wSjGGbj04XbVi,"Feid, ATL Jacob",LUNA,UMLE - Latino,13,19,33,3793804,MX,2024-07-18
21,spotify:track:7xJ1scIZpc33lZ7HpcrjCY,Grupo Firme,El Beneficio De La Duda,Music VIP Entertainment Presenta Grupo Firme,5,17,7,3585389,MX,2024-07-18
22,spotify:track:1RkkjNnU8I4PDrzkZHECWf,"Tito Double P, Natanael Cano",PRIMO,2024 Double P Records,22,58,2,3474052,MX,2024-07-18
23,spotify:track:1xgWArLVFD1AKsLzftZYc2,"Oscar Maydon, Gabito Ballesteros, Chino Pacas",Elvira,Rancho Humilde,5,18,30,3466667,MX,2024-07-18
24,spotify:track:0R6NfOiLzLj4O5VbYSJAjf,Xavi,La Diabla,Interscope Records,1,24,33,3462585,MX,2024-07-18
25,spotify:track:0LZy30mVmxqUpdQmaXKXBd,"Myke Towers, Bad Bunny",ADIVINO,WEA Latina,17,25,12,3449249,MX,2024-07-18
26,spotify:track:3fJHbMUnzceimOnNjp63fF,Carin Leon,Primera Cita,"Socios Music, LLC",2,23,64,3448048,MX,2024-07-18
27,spotify:track:61OsemtnuPJ5R0LMEkw60S,"Bizarrap, Natanael Cano",Entre las de 20,DALE PLAY Records,5,22,16,3392994,MX,2024-07-18
28,spotify:track:29vIEdxgMT9H1fnBMecWjA,Julión Álvarez y su Norteño Banda,Lo Tienes Todo,UMLE - Fonovisa,15,28,34,3352238,MX,2024-07-18
29,spotify:track:6YOfGIE6iFxC7G8OlGGvzW,Junior H,ROCKSTAR,WEA Latina,7,30,41,3287774,MX,2024-07-18
30,spotify:track:0163eXbLwh5dFhKa73n9wG,"Belinda, Natanael Cano",300 Noches,WM Mexico,5,27,12,3280313,MX,2024-07-18
31,spotify:track:4U20gQcVcjzY12xhLsXwXy,"Luis R Conriquez, Jasiel Nuñez",GTA,Kartel Music,21,38,17,3226642,MX,2024-07-18
32,spotify:track:0hkoQgoqic1qQtxPOudmrx,emmanuellcortess_,Amor,Emmanuel Cortes,32,35,6,3183472,MX,2024-07-18
33,spotify:track:5GTBdEjZe7zEDp1N0eCZE4,"Peso Pluma, Estevan Plazola",HOLLYWOOD,2024 Double P Records,32,47,4,3179012,MX,2024-07-18
34,spotify:track:5RqSsdzTNPX1uzkmlHCFvK,"KAROL G, Peso Pluma",QLONA,Bichota/Interscope Records,2,37,49,3171617,MX,2024-07-18
35,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,Pina Records,34,34,123,3143911,MX,2024-07-18
36,spotify:track:1llaUCfG1g5WzKt6JafYyk,Carin Leon,Despídase bien,"Socios Music, LLC",19,32,7,3133232,MX,2024-07-18
37,spotify:track:5HR7yfhSCeoOHRQN05XnZQ,"Grupo Frontera, Carin Leon",QUE VUELVAS,Grupo Frontera,2,43,84,3114515,MX,2024-07-18
38,spotify:track:0dEAiKNbHt4mrjjoiL0loc,Xavi,Corazón de Piedra,Interscope Records,2,26,17,3082814,MX,2024-07-18
39,spotify:track:05eWLa61PMRibhFtIHsD0D,"Kevin AMF, Jaque Mate, Carlos Manjarrez",Pocos Años Mil Errores,POKER MUSIC,23,36,7,3062082,MX,2024-07-18
40,spotify:track:0lpxDRCONr2FJRqcM3Q74z,"Victor Cibrian, Gabito Ballesteros",Porque Te Vas,Rancho Humilde,15,29,14,3011108,MX,2024-07-18
41,spotify:track:0lbDzTINTToToBpkrnQT2t,"Fuerza Regida, Manuel Turizo",UNA CERVEZA,Rancho Humilde/Street Mob Records,20,42,30,2995499,MX,2024-07-18
42,spotify:track:5N3hjp1WNayUPZrA8kJmJP,Sabrina Carpenter,Please Please Please,Island Records,34,44,6,2955415,MX,2024-07-18
43,spotify:track:1jIirpaACmgb4nTYfywys4,"Peso Pluma, Tito Double P",BELANOVA,2024 Double P Records,34,41,4,2918623,MX,2024-07-18
44,spotify:track:6a9Z1jUms915w4O7N1PxjY,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,Sony Music Latin,15,39,14,2911202,MX,2024-07-18
45,spotify:track:5oYVxFt2k4SkVp6wzVsFWN,"Sevdaliza, Villano Antillano, Tokischa","Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)",Twisted Elegance,13,46,13,2903651,MX,2024-07-18
46,spotify:track:2btNsI4OvcVl7SAHQQDHFB,"Blessd, Ovy On The Drums",Mírame,WEA Latina,46,72,3,2890117,MX,2024-07-18
47,spotify:track:2DXK0YNGSqnaIEX5iaSIoK,"Peso Pluma, Ivan Cornejo",RELOJ,2024 Double P Records,21,33,4,2810835,MX,2024-07-18
48,spotify:track:75qepWUT3FEyPyXQMMMVZm,"Rels B, Junior H",Un Desperdicio,DALE PLAY Records / Flakk Team,8,45,12,2769205,MX,2024-07-18
49,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,1,54,106,2758907,MX,2024-07-18
50,spotify:track:758S4LdiMkRdauciXJI1v7,Bryan Martínez,MINIMI,Bryan Martinez,50,191,2,2740641,MX,2024-07-18
51,spotify:track:6Bcy1jJFcIAuAzJMtfpImi,Natanael Cano,Ya Te Olvide,WEA Latina,3,31,9,2713045,MX,2024-07-18
52,spotify:track:24teIhDYO2RocTA2v5dY0r,Junior H,Extssy Model,WEA Latina,37,63,92,2628120,MX,2024-07-18
53,spotify:track:22jhscHs2DoVqKG5vKJytQ,"Luis R Conriquez, Joel De La P, Chimbala",Que Se Cuide,Kartel Music,14,49,11,2620731,MX,2024-07-18
54,spotify:track:1GtIK8iINes4gNt06F60NU,Alfredo Olivas,Vete,Fonovisa,28,57,55,2593041,MX,2024-07-18
55,spotify:track:63pLfjK6FvcYJYMGwtHjd6,Feid,SORRY 4 THAT MUCH,FEID,32,50,6,2577743,MX,2024-07-18
56,spotify:track:6OKhBvddAlWxxFnjbpilhu,Los Enanitos Verdes,La Muralla Verde,Columbia,56,83,32,2555082,MX,2024-07-18
57,spotify:track:2DbV9TSdeGr5FobCFDRzvq,"Bizarrap, Natanael Cano","Natanael Cano: Bzrp Music Sessions, Vol. 59",DALE PLAY Records,2,40,16,2544414,MX,2024-07-18
58,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,Luis Miguel,Ahora Te Puedes Marchar,WM Mexico,21,73,395,2518603,MX,2024-07-18
59,spotify:track:2TJKY0WSFufZOzbRNgl6zE,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",ELOVRGA,Rios Music/ Outerspace Music/ Boba Records Corporation,3,56,48,2508048,MX,2024-07-18
60,spotify:track:2UAE43Y8K321CDAbnIXDD0,"Banda MS de Sergio Lizárraga, Alfredo Olivas",Tengo Claro,Lizos Music,60,100,2,2506599,MX,2024-07-18
61,spotify:track:6Q2UhuLaPUlC9VANQOjPxo,"Gabito Ballesteros, Junior H",Neta,Los CT Records,24,51,8,2496782,MX,2024-07-18
62,spotify:track:0UXlu64mDLvfzR8IXMz06J,Christian Nodal,Ya No Somos Ni Seremos,"Producciones Ladon, S.A de C.V.",1,59,114,2494467,MX,2024-07-18
63,spotify:track:3YyTyWfSwAhesGCKpnuRKl,"Peso Pluma, Tito Double P, Joel De La P",LA PEOPLE II,2024 Double P Records,3,48,17,2493542,MX,2024-07-18
64,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,Rimas Entertainment LLC,4,62,40,2476817,MX,2024-07-18
65,spotify:track:4bw8mcDUSRWfQo63ZTYRnU,"Maluma, Carin Leon",Según Quién,Sony Music Latin,6,60,48,2463583,MX,2024-07-18
66,spotify:track:5XVdHRf4CAJ2Jm0uMIy5qY,Xavi,La Víctima,Interscope Records,2,55,43,2444761,MX,2024-07-18
67,spotify:track:3kf0WdFOalKWBkCCLJo4mA,Chino Pacas,El Gordo Trae El Mando,Street Mob Records/PFL/Geffen Records,6,76,76,2412557,MX,2024-07-18
68,spotify:track:3HgvO4B5LLmdPOT2d8cSZd,"LAGOS, Danny Ocean",Mónaco,WM Mexico,12,61,160,2402682,MX,2024-07-18
69,spotify:track:5jVExEArvISIYu8mamVgfV,"Peso Pluma, Junior H, Eslabon Armado",LA DURANGO,2024 Double P Records,8,52,10,2393346,MX,2024-07-18
70,spotify:track:6dOtVTDdiauQNBQEDOtlAB,Billie Eilish,BIRDS OF A FEATHER,Darkroom/Interscope Records,58,67,9,2337912,MX,2024-07-18
71,spotify:track:1OZpgVRQKkxcoeEocqTMRZ,Julión Álvarez y su Norteño Banda,Pongámonos De Acuerdo,UMLE - Fonovisa,27,65,97,2333417,MX,2024-07-18
72,spotify:track:7mXuWTczZNxG5EDcjFEuJR,"Peso Pluma, Gabito Ballesteros, Junior H",LADY GAGA,Double P Records,1,68,56,2319295,MX,2024-07-18
73,spotify:track:6L7sFLx38jSDx5WFVbmL2x,"El Malilla, Maury",Dime,El Malilla,21,66,14,2317084,MX,2024-07-18
74,spotify:track:3kx21xR6IboC9HVdajgBoc,Fuerza Regida,SABOR FRESA,Rancho Humilde/Street Mob Records,2,64,56,2278240,MX,2024-07-18
75,spotify:track:179TZwPk0txEvjkraVTVKo,Alfredo Olivas,El Precio De La Soledad,Camiolvi,42,77,97,2268362,MX,2024-07-18
76,spotify:track:505v13epFXodT9fVAJ6h8k,KAROL G,AMARGURA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,38,78,62,2256369,MX,2024-07-18
77,spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF,Belanova,Rosa Pastel,Universal Music Mexico,22,71,87,2254075,MX,2024-07-18
78,spotify:track:4ZOkfHC38nxSeSqzGE5HFr,Junior H,PIÉNSALO,WEA Latina,78,177,3,2252867,MX,2024-07-18
79,spotify:track:127UT7AiWflJwjXWUBBVTQ,Natanael Cano,O Me Voy O Te Vas,WEA Latina,12,69,40,2250822,MX,2024-07-18
80,spotify:track:2UW7JaomAMuX9pZrjVpHAU,"Yng Lvcas, Peso Pluma",La Bebe - Remix,WM Mexico,2,70,70,2243001,MX,2024-07-18
81,spotify:track:4t46soaqA758rbukTO5pp1,Natanael Cano,Mi Bello Angel,WEA Latina,4,75,55,2227213,MX,2024-07-18
82,spotify:track:1Gp71NN7m8WYIFMi335lJJ,"Gabito Ballesteros, Natanael Cano",El Boss,Los CT Records,8,53,16,2208724,MX,2024-07-18
83,spotify:track:100Tm6z29RfHTdUQ6NIs0s,Julieta Venegas,Me Voy,Ariola,83,98,28,2190739,MX,2024-07-18
84,spotify:track:2CshODtf7iwe3pKlPmEWF5,Junior H,TRES BOTELLAS,WEA Latina,43,80,41,2179742,MX,2024-07-18
85,spotify:track:46FdwGMcgz6gik4RCpWBAW,"Oscar Maydon, El Padrinito Toys",Los Collares,Rancho Humilde,13,94,93,2155742,MX,2024-07-18
86,spotify:track:0OG0qjJ9gN85kWZtIzW5uS,Junior H,LOKERON X AMOR,WEA Latina,86,122,4,2126989,MX,2024-07-18
87,spotify:track:2MN6yVBtbTvATWMuNI0SQW,Xavi,OOTD,Interscope Records,87,96,3,2117909,MX,2024-07-18
88,spotify:track:1sXr6moCwVxwKEgSPxhVvF,"Calle 24, Chino Pacas",Apaga El Cel,Street Mob Records,8,89,29,2091632,MX,2024-07-18
89,spotify:track:7AuloEFqtDCrlcPTF2uP9q,Grupo Marca Registrada,La Guerita,"RB Music, Inc. (RB Music/Grupo Marca Registrada)",35,74,11,2069576,MX,2024-07-18
90,spotify:track:0OEBOJhSObnFuHuasXdt52,Shakira,Dia de Enero,Epic,78,90,66,2063488,MX,2024-07-18
91,spotify:track:0ItgotO5txriRAp6lXMHJ7,Junior H,A TU NOMBRE,WEA Latina,75,119,18,2062225,MX,2024-07-18
92,spotify:track:6CvTEtGagmzQvkUzzyKR9k,"Fuerza Regida, Marshmello",HARLEY QUINN,Rancho Humilde/Street Mob Records,1,86,39,2057651,MX,2024-07-18
93,spotify:track:5pVJ3IlnpIorU44oXizzG5,"Boza, ELENA ROSE",Orion,Sony Music Latin,93,118,2,2050554,MX,2024-07-18
94,spotify:track:1uF2sVVCJNWBGSQ2foMWkU,"Peso Pluma, Junior H, Oscar Maydon",ROMPE LA DOMPE,2024 Double P Records,4,81,29,2039752,MX,2024-07-18
95,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,99,118,2019972,MX,2024-07-18
96,spotify:track:2awKQgW88iq9jFM54VaCAp,La Quinta Estacion,El Sol No Regresa,Ariola,87,110,101,2017588,MX,2024-07-18
97,spotify:track:1haJsMtoBhHfvuM7XWuT3W,"Junior H, Peso Pluma",El Azul,WEA Latina,3,91,75,2014463,MX,2024-07-18
98,spotify:track:1IzGf1RLpHuImi5lsCD3T9,Duelo,Puño De Diamantes,LA BONITA MUSIC,87,95,46,1985464,MX,2024-07-18
99,spotify:track:7cXGHxIoogqDTvbuLj0dsO,"Grupo Frontera, Maluma",POR QUÉ SERÁ,Grupo Frontera,34,85,10,1978309,MX,2024-07-18
